"text","favorited","favoriteCount","replyToSN","created","truncated","replyToSID","id","replyToUID","statusSource","screenName","retweetCount","isRetweet","retweeted","longitude","latitude"
"RT @MVEspinosaS: El virus de #Influenza está circulando en el mundo entero. Se repite año tras año, con mayor o menor intensidad. #Ecuador…",FALSE,0,,2018-02-22 05:09:05,FALSE,,"966540324180037632",,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","kmot_07979",119,TRUE,FALSE,,
"RT MVEspinosaS: .Salud_Ec mantiene la estrategia de inmunización en todo el país como respuesta a #Influenza. 3.9 millones de dosis de va…",FALSE,0,,2018-02-22 05:08:21,FALSE,,"966540142080126976",,"<a href=""http://www.botize.com"" rel=""nofollow"">Botize</a>","ricardomall35",0,FALSE,FALSE,,
"RT @IESSec: #EtapaInvernal | Si presentas síntomas de #Influenza recuerda  NO automedicarte. Acude al establecimiento de salud más cercano.…",FALSE,0,,2018-02-22 05:01:13,FALSE,,"966538345101905920",,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","monica_gmza",91,TRUE,FALSE,,
"RT @WHOAFRO: #DYK:
What are the 10 threats to global health that we are likely to face in 2018?
- Pandemic #Influenza
- Health in conflict…",FALSE,0,,2018-02-22 04:59:13,FALSE,,"966537841043017728",,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","TubaYardim",29,TRUE,FALSE,,
"RT @Salud_CZ9: Mitos sobre  la #Influenza.
#EtapaInvernal #Quito
@Salud_Ec @MVEspinosaS @CTGUERREROD https://t.co/Ik2pL07eQx",FALSE,0,,2018-02-22 04:57:31,FALSE,,"966537414381637639",,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Cristian_Macas",2,TRUE,FALSE,,
"RT @MVEspinosaS: En @Salud_Ec implementamos protocolos de vigilancia y activamos mecanismos de emergencia frente a #Influenza. Además se ha…",FALSE,0,,2018-02-22 04:57:25,FALSE,,"966537386569105408",,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Jacob33335047",90,TRUE,FALSE,,
"RT @Salud_Ec: Ministra @MVEspinosaS destaca recuperación de la salud de 1.042 personas con #Influenza ante la Comisión de @FiscalizacionAN…",FALSE,0,,2018-02-22 04:57:01,FALSE,,"966537288372146176",,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Jorluis_Macias",136,TRUE,FALSE,,
"RT @Salud_Ec: Ministra @MVEspinosaS destaca recuperación de la salud de 1.042 personas con #Influenza ante la Comisión de @FiscalizacionAN…",FALSE,0,,2018-02-22 04:56:53,FALSE,,"966537256218619904",,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Mapolo24",136,TRUE,FALSE,,
"RT @GoberLoja: Si eres parte del grupo de riesgo, acude al centro de salud más cercano y vacúnate contra la #Influenza.
#EtapaInvernal http…",FALSE,0,,2018-02-22 04:55:35,FALSE,,"966536927456440320",,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","ManuTenencia",130,TRUE,FALSE,,
"RT @MVEspinosaS: .@Salud_Ec mantiene la estrategia de inmunización en todo el país como respuesta a #Influenza. 3.9 millones de dosis de va…",FALSE,0,,2018-02-22 04:55:05,FALSE,,"966536799907667973",,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Cristian_Macas",103,TRUE,FALSE,,
"RT @GoberLoja: Recuerda tomar estas medidas de prevención para evitar la #Influenza.
#EtapaInvernal https://t.co/JsdsxPqGKm",FALSE,0,,2018-02-22 04:53:20,FALSE,,"966536360688586753",,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","ManuTenencia",109,TRUE,FALSE,,
"RT @aetiology: Another new avian #influenza strain has caused disease in a person (H7N4, for those of you keeping track). https://t.co/sQAH…",FALSE,0,,2018-02-22 04:50:10,FALSE,,"966535565838618624",,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","airnation",13,TRUE,FALSE,,
"RT @MVEspinosaS: En @Salud_Ec implementamos protocolos de vigilancia y activamos mecanismos de emergencia frente a #Influenza. Además se ha…",FALSE,0,,2018-02-22 04:48:31,FALSE,,"966535147813265408",,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Cristian_Macas",90,TRUE,FALSE,,
"RT @Salud_Ec: ""Es importante indicar que el número de casos de #Influenza reportados por semana epidemiológica sugieren que el Ecuador habr…",FALSE,0,,2018-02-22 04:48:27,FALSE,,"966535133531639808",,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","ronced_22",61,TRUE,FALSE,,
"RT @MVEspinosaS: .@Salud_Ec mantiene la estrategia de inmunización en todo el país como respuesta a #Influenza. 3.9 millones de dosis de va…",FALSE,0,,2018-02-22 04:47:32,FALSE,,"966534900320006145",,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","ronced_22",103,TRUE,FALSE,,
"RT @Salud_Ec: Ministra @MVEspinosaS destaca recuperación de la salud de 1.042 personas con #Influenza ante la Comisión de @FiscalizacionAN…",FALSE,0,,2018-02-22 04:47:24,FALSE,,"966534869697335296",,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","ronced_22",136,TRUE,FALSE,,
"RT @Salud_Ec: En el #Ecuador se presentan dos picos de #Influenza al año debido a que el país no tiene etapas estacionales marcadas por tan…",FALSE,0,,2018-02-22 04:47:21,FALSE,,"966534855482920960",,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Cristian_Macas",175,TRUE,FALSE,,
"RT @MVEspinosaS: El virus de #Influenza está circulando en el mundo entero. Se repite año tras año, con mayor o menor intensidad. #Ecuador…",FALSE,0,,2018-02-22 04:47:08,FALSE,,"966534802039025664",,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","ronced_22",119,TRUE,FALSE,,
"RT @Salud_Ec: Tenemos fortalecidos los protocolos y el manejo clínico de #Influenza a nivel nacional. Junto al Comité Nacional de Influenza…",FALSE,0,,2018-02-22 04:45:56,FALSE,,"966534499428429824",,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Cristian_Macas",57,TRUE,FALSE,,
"RT @MVEspinosaS: .@Salud_Ec mantiene la estrategia de inmunización en todo el país como respuesta a #Influenza. 3.9 millones de dosis de va…",FALSE,0,,2018-02-22 04:45:46,FALSE,,"966534456348741632",,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Jorluis_Macias",103,TRUE,FALSE,,
"RT @MVEspinosaS: El virus de #Influenza está circulando en el mundo entero. Se repite año tras año, con mayor o menor intensidad. #Ecuador…",FALSE,0,,2018-02-22 04:45:26,FALSE,,"966534373242744832",,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Jorluis_Macias",119,TRUE,FALSE,,
"RT @Salud_Ec: ""Es importante indicar que el número de casos de #Influenza reportados por semana epidemiológica sugieren que el Ecuador habr…",FALSE,0,,2018-02-22 04:45:14,FALSE,,"966534322852450306",,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Cristian_Macas",61,TRUE,FALSE,,
"RT @Salud_Ec: Recuerda que es importante tomar precauciones para evitar la #Influenza. #ProtégeteContraLaInfluenza https://t.co/vwxPiQz4CX",FALSE,0,,2018-02-22 04:45:09,FALSE,,"966534303319576577",,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","OlivesDigna",118,TRUE,FALSE,,
"RT @Salud_Ec: El brote del virus de #Influenza es un fenómeno regional y mundial. Los virus tipo A (H1N1 y H3N2) y tipo B causan Influenza…",FALSE,0,,2018-02-22 04:44:11,FALSE,,"966534060385456129",,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Cristian_Macas",62,TRUE,FALSE,,
"RT @Salud_Ec: .@Salud_Ec mantiene la estrategia de inmunización en todo el país como respuesta a #Influenza. 3.9 millones de dosis se prior…",FALSE,0,,2018-02-22 04:41:37,FALSE,,"966533411333705728",,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Cristian_Macas",66,TRUE,FALSE,,
"RT @craigrdlv: The flu season is upon us! #influenza #pet #veterinary #vaccination
https://t.co/qNTUN9QIjJ",FALSE,0,,2018-02-22 04:38:12,FALSE,,"966532554529505280",,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Kimster78",1,TRUE,FALSE,,
"Doctors are urged to treat suspected influenza even if a rapid test is negative as rapid influenza diagnostic tests… https://t.co/pvvLxTXN2N",FALSE,0,,2018-02-22 04:38:00,TRUE,,"966532501811421185",,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","MedBoardOfCA",0,FALSE,FALSE,,
"RT @Salud_Ec: Recuerda que es importante tomar precauciones para evitar la #Influenza. #ProtégeteContraLaInfluenza https://t.co/vwxPiQz4CX",FALSE,0,,2018-02-22 04:35:30,FALSE,,"966531875048222720",,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","GongoraChong",118,TRUE,FALSE,,
"RT @Salud_Ec: El brote del virus de #Influenza es un fenómeno regional y mundial. Los virus tipo A (H1N1 y H3N2) y tipo B causan Influenza…",FALSE,0,,2018-02-22 04:33:28,FALSE,,"966531361246011392",,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","slorenajara",62,TRUE,FALSE,,
"RT @Salud_Ec: En el #Ecuador se presentan dos picos de #Influenza al año debido a que el país no tiene etapas estacionales marcadas por tan…",FALSE,0,,2018-02-22 04:33:20,FALSE,,"966531328412876800",,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","slorenajara",175,TRUE,FALSE,,
"RT @Salud_Ec: .@Salud_Ec mantiene la estrategia de inmunización en todo el país como respuesta a #Influenza. 3.9 millones de dosis se prior…",FALSE,0,,2018-02-22 04:33:07,FALSE,,"966531274541359104",,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","slorenajara",66,TRUE,FALSE,,
"RT @Salud_Ec: Tenemos fortalecidos los protocolos y el manejo clínico de #Influenza a nivel nacional. Junto al Comité Nacional de Influenza…",FALSE,0,,2018-02-22 04:32:37,FALSE,,"966531146401177607",,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","slorenajara",57,TRUE,FALSE,,
"RT @MVEspinosaS: El virus de #Influenza está circulando en el mundo entero. Se repite año tras año, con mayor o menor intensidad. #Ecuador…",FALSE,0,,2018-02-22 04:32:10,FALSE,,"966531034673270784",,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","jessin26prieto",119,TRUE,FALSE,,
"RT @Salud_Ec: Ministra @MVEspinosaS destaca recuperación de la salud de 1.042 personas con #Influenza ante la Comisión de @FiscalizacionAN…",FALSE,0,,2018-02-22 04:32:05,FALSE,,"966531014171480066",,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","jessin26prieto",136,TRUE,FALSE,,
"RT @IESSLosRios: Nos aseguramos de protegernos contra la #Influenza para brindar una atención segura a los afiliados y jubilados de la zona…",FALSE,0,,2018-02-22 04:31:26,FALSE,,"966530850081984512",,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","eriyara28",14,TRUE,FALSE,,
"RT @Salud_Ec: ""Es importante indicar que el número de casos de #Influenza reportados por semana epidemiológica sugieren que el Ecuador habr…",FALSE,0,,2018-02-22 04:31:18,FALSE,,"966530818104549376",,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","slorenajara",61,TRUE,FALSE,,
"RT @MVEspinosaS: .@Salud_Ec mantiene la estrategia de inmunización en todo el país como respuesta a #Influenza. 3.9 millones de dosis de va…",FALSE,0,,2018-02-22 04:30:44,FALSE,,"966530672134377472",,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","CordoncilloTp",103,TRUE,FALSE,,
"RT @Salud_Ec: Si presentas síntomas de #Influenza recuerda NO automedicarte. 
#EtapaInvernal https://t.co/r6oipVtFz3",FALSE,0,,2018-02-22 04:30:21,FALSE,,"966530579016699905",,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","GongoraChong",39,TRUE,FALSE,,
"Schools are increasingly in need of deep cleanings to keep the #flu from spreading. Access our #influenza resources… https://t.co/ARBpE9GI2z",FALSE,0,,2018-02-22 04:30:10,TRUE,,"966530532443115521",,"<a href=""http://www.hootsuite.com"" rel=""nofollow"">Hootsuite</a>","IndiaDiversey",0,FALSE,FALSE,,
"RT @MVEspinosaS: El virus de #Influenza está circulando en el mundo entero. Se repite año tras año, con mayor o menor intensidad. #Ecuador…",FALSE,0,,2018-02-22 04:30:00,FALSE,,"966530490491600897",,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","slorenajara",119,TRUE,FALSE,,
"RT @Salud_Ec: El brote del virus de #Influenza es un fenómeno regional y mundial. Los virus tipo A (H1N1 y H3N2) y tipo B causan Influenza…",FALSE,0,,2018-02-22 04:29:52,FALSE,,"966530456144502784",,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","GongoraChong",62,TRUE,FALSE,,
"RT @MVEspinosaS: En @Salud_Ec implementamos protocolos de vigilancia y activamos mecanismos de emergencia frente a #Influenza. Además se ha…",FALSE,0,,2018-02-22 04:29:51,FALSE,,"966530453179056129",,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","slorenajara",90,TRUE,FALSE,,
"RT @MVEspinosaS: .@Salud_Ec mantiene la estrategia de inmunización en todo el país como respuesta a #Influenza. 3.9 millones de dosis de va…",FALSE,0,,2018-02-22 04:29:35,FALSE,,"966530384283529216",,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","slorenajara",103,TRUE,FALSE,,
"RT @Salud_Ec: ""Es importante indicar que el número de casos de #Influenza reportados por semana epidemiológica sugieren que el Ecuador habr…",FALSE,0,,2018-02-22 04:29:27,FALSE,,"966530349315624960",,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","GongoraChong",61,TRUE,FALSE,,
"RT @MVEspinosaS: .@Salud_Ec mantiene la estrategia de inmunización en todo el país como respuesta a #Influenza. 3.9 millones de dosis de va…",FALSE,0,,2018-02-22 04:29:14,FALSE,,"966530294198292480",,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","karocampg",103,TRUE,FALSE,,
"RT @MVEspinosaS: En @Salud_Ec implementamos protocolos de vigilancia y activamos mecanismos de emergencia frente a #Influenza. Además se ha…",FALSE,0,,2018-02-22 04:29:11,FALSE,,"966530283137888256",,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","karocampg",90,TRUE,FALSE,,
"RT @Salud_Ec: .@Salud_Ec mantiene la estrategia de inmunización en todo el país como respuesta a #Influenza. 3.9 millones de dosis se prior…",FALSE,0,,2018-02-22 04:29:08,FALSE,,"966530270357872641",,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","GongoraChong",66,TRUE,FALSE,,
"RT @MVEspinosaS: El virus de #Influenza está circulando en el mundo entero. Se repite año tras año, con mayor o menor intensidad. #Ecuador…",FALSE,0,,2018-02-22 04:28:57,FALSE,,"966530224518254592",,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","karocampg",119,TRUE,FALSE,,
"RT @Salud_Ec: Ministra @MVEspinosaS destaca recuperación de la salud de 1.042 personas con #Influenza ante la Comisión de @FiscalizacionAN…",FALSE,0,,2018-02-22 04:28:54,FALSE,,"966530212954558464",,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","slorenajara",136,TRUE,FALSE,,
"RT @Salud_CZ6: Los usuarios del #HospitalGeneralMacas se mantienen informados gracias a las charlas sobre prevención.
#Influenza #Macas htt…",FALSE,0,,2018-02-22 04:27:54,FALSE,,"966529960579158016",,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","alba_ziza",9,TRUE,FALSE,,
"RT @Salud_Ec: Tenemos fortalecidos los protocolos y el manejo clínico de #Influenza a nivel nacional. Junto al Comité Nacional de Influenza…",FALSE,0,,2018-02-22 04:26:14,FALSE,,"966529539361902592",,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","GongoraChong",57,TRUE,FALSE,,
"RT @juliusOjeda: Bien dicho! Era justo y necesario que alguien se lo diga @Salud_Ec #Influenza #SaludParaTodos #PuraPolitiquería #PuraPoli…",FALSE,0,,2018-02-22 04:26:10,FALSE,,"966529525956964353",,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","denichemt",4,TRUE,FALSE,,
"RT @HUniversitarioG: Recuerda que es importante tomar precauciones para evitar la #Influenza. #ProtégeteContraLaInfluenza https://t.co/q1BU…",FALSE,0,,2018-02-22 04:25:20,FALSE,,"966529313108525056",,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","crazyforogers",3,TRUE,FALSE,,
"RT @eltiempocuenca: En el #Ecuador se presentan dos picos de #Influenza al año debido a que el país no tiene etapas estacionales marcadas p…",FALSE,0,,2018-02-22 04:25:06,FALSE,,"966529256116424704",,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","GongoraChong",7,TRUE,FALSE,,
"RT @Salud_Ec: Ministra @MVEspinosaS destaca recuperación de la salud de 1.042 personas con #Influenza ante la Comisión de @FiscalizacionAN…",FALSE,0,,2018-02-22 04:23:37,FALSE,,"966528880826900481",,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","GongoraChong",136,TRUE,FALSE,,
"RT @Salud_CZ9: Recuerda tomar estas medidas de prevención para evitar la #Influenza.
#EtapaInvernal
@Salud_Ec @CTGUERREROD 

https://t.co/b…",FALSE,0,,2018-02-22 04:22:11,FALSE,,"966528523413393408",,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","GongoraChong",6,TRUE,FALSE,,
"RT @Salud_Ec: .@Salud_Ec mantiene la estrategia de inmunización en todo el país como respuesta a #Influenza. 3.9 millones de dosis se prior…",FALSE,0,,2018-02-22 04:21:12,FALSE,,"966528273483288577",,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","AndresGuncay",66,TRUE,FALSE,,
"RT @greg_folkers: .@PLOSONE : Global influenza seasonality to inform country-level vaccine programs: An analysis of WHO FluNet #influenza s…",FALSE,0,,2018-02-22 04:21:03,FALSE,,"966528236053151744",,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","UCSF_ARI",3,TRUE,FALSE,,
"RT @greg_folkers: .@PLOSONE : Global influenza seasonality to inform country-level vaccine programs: An analysis of WHO FluNet #influenza s…",FALSE,0,,2018-02-22 04:20:43,FALSE,,"966528151055749126",,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","InfectiousDz",3,TRUE,FALSE,,
"RT @Salud_Ec: Ministra @MVEspinosaS destaca recuperación de la salud de 1.042 personas con #Influenza ante la Comisión de @FiscalizacionAN…",FALSE,0,,2018-02-22 04:19:32,FALSE,,"966527856502366210",,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","conza_s",136,TRUE,FALSE,,
"RT @MVEspinosaS: .@Salud_Ec mantiene la estrategia de inmunización en todo el país como respuesta a #Influenza. 3.9 millones de dosis de va…",FALSE,0,,2018-02-22 04:19:18,FALSE,,"966527798310572034",,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","ricardomalla35",103,TRUE,FALSE,,
"RT @Salud_Ec: En el #Ecuador se presentan dos picos de #Influenza al año debido a que el país no tiene etapas estacionales marcadas por tan…",FALSE,0,,2018-02-22 04:19:17,FALSE,,"966527794019799040",,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","GongoraChong",175,TRUE,FALSE,,
"RT @MVEspinosaS: En @Salud_Ec implementamos protocolos de vigilancia y activamos mecanismos de emergencia frente a #Influenza. Además se ha…",FALSE,0,,2018-02-22 04:19:10,FALSE,,"966527763057430529",,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","ricardomalla35",90,TRUE,FALSE,,
"RT @Salud_Ec: Si presentas síntomas de #Influenza recuerda NO automedicarte. #ProtégeteContraLaInfluenza. https://t.co/itstTTDYan",FALSE,0,,2018-02-22 04:18:07,FALSE,,"966527499709624322",,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","GongoraChong",59,TRUE,FALSE,,
"RT @MVEspinosaS: .@Salud_Ec mantiene la estrategia de inmunización en todo el país como respuesta a #Influenza. 3.9 millones de dosis de va…",FALSE,0,,2018-02-22 04:17:28,FALSE,,"966527335150342144",,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","VeRoFeR77",103,TRUE,FALSE,,
"RT @MVEspinosaS: .@Salud_Ec mantiene la estrategia de inmunización en todo el país como respuesta a #Influenza. 3.9 millones de dosis de va…",FALSE,0,,2018-02-22 04:13:23,FALSE,,"966526306610565120",,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Salud_CZ7",103,TRUE,FALSE,,
"RT @sanofipasteur: A new study on the #influenza, done by researchers at the @CDCgov, revealed that children ages 2 and younger are most at…",FALSE,0,,2018-02-22 04:07:27,FALSE,,"966524813723480064",,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","BTK225",7,TRUE,FALSE,,
"RT @infoalangasi: Si presentas síntomas de #Influenza recuerda NO automedicarte. #ProtégeteContraLaInfluenza  @GSPichincha  @Telecom_Ec htt…",FALSE,0,,2018-02-22 04:07:13,FALSE,,"966524753765961728",,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","infoalangasi",2,TRUE,FALSE,,
"RT @sanofipasteur: Here are the 10 threats to global health in 2018 including diseases such as #influenza, #diphtheria or #yellowFever and…",FALSE,0,,2018-02-22 04:06:59,FALSE,,"966524697704914944",,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","BTK225",13,TRUE,FALSE,,
"Your heart sinks when you hear about the families losing their loved ones to #influenza and you… https://t.co/qpophlpbQ7",FALSE,0,,2018-02-22 04:00:18,FALSE,,"966523016623648769",,"<a href=""http://instagram.com"" rel=""nofollow"">Instagram</a>","askmundaii",0,FALSE,FALSE,,
"RT @juliusOjeda: Bien dicho! Era justo y necesario que alguien se lo diga @Salud_Ec #Influenza #SaludParaTodos #PuraPolitiquería #PuraPoli…",FALSE,0,,2018-02-22 04:00:10,FALSE,,"966522980540043264",,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","MARCORELLANA1",4,TRUE,FALSE,,
